Date,ln(P_max),Data monthly average,Model ln(P_eff)
2020-10-06,-3.3843402645957323,0.012389495880219781,0.016505627268773963
2020-10-07,-3.3843402645957323,0.012389495880219781,0.016505627268773963
2020-10-08,-3.3843402645957323,0.012389495880219781,0.016505627268773963
2020-10-09,-3.3843402645957323,0.012389495880219781,0.016505627268773963
2020-10-10,-3.3843402645957323,0.012389495880219781,0.016505627268773963
2020-10-11,-3.3843402645957323,0.012389495880219781,0.016505627268773963
2020-10-12,-3.3843402645957323,0.012389495880219781,0.016505627268773963
2020-10-13,-3.3843402645957323,0.012389495880219781,0.016505627268773963
2020-10-14,-3.3843402645957323,0.012389495880219781,0.016505627268773963
2020-10-15,-3.3843402645957323,0.012389495880219781,0.016505627268773963
2020-10-16,-3.3843402645957323,0.012389495880219781,0.016505627268773963
2020-10-17,-3.3843402645957323,0.012389495880219781,0.016505627268773963
2020-10-18,-3.3843402645957323,0.012389495880219781,0.016505627268773963
2020-10-19,-3.3843402645957323,0.012389495880219781,0.016505627268773963
2020-10-20,-3.3843402645957323,0.012389495880219781,0.016505627268773963
2020-10-21,-3.3843402645957323,0.012389495880219781,0.016505627268773963
2020-10-22,-3.3843402645957323,0.012389495880219781,0.016505627268773963
2020-10-23,-3.3843402645957323,0.012389495880219781,0.016505627268773963
2020-10-24,-3.3843402645957323,0.012389495880219781,0.016505627268773963
2020-10-25,-3.3843402645957323,0.012389495880219781,0.016505627268773963
2020-10-26,-3.3843402645957323,0.012389495880219781,0.016505627268773963
2020-10-27,-3.3843402645957323,0.012389495880219781,0.016505627268773963
2020-10-28,-3.3843402645957323,0.012389495880219781,0.016505627268773963
2020-10-29,-3.3843402645957323,0.012389495880219781,0.016505627268773963
2020-10-30,-3.3843402645957323,0.012389495880219781,0.016505627268773963
2020-10-31,-3.3843402645957323,0.012389495880219781,0.016505627268773963
2021-01-01,-3.3843402645957323,0.013592533939893616,0.013227390932952233
2021-01-02,-3.3843402645957323,0.013592533939893616,0.013227390932952233
2021-01-03,-3.3843402645957323,0.013592533939893616,0.013227390932952233
2021-01-04,-3.3843402645957323,0.013592533939893616,0.013227390932952233
2021-01-05,-3.3843402645957323,0.013592533939893616,0.013227390932952233
2021-01-06,-3.3843402645957323,0.013592533939893616,0.013227390932952233
2021-01-07,-3.3843402645957323,0.013592533939893616,0.013227390932952233
2021-01-08,-3.3843402645957323,0.013592533939893616,0.013227390932952233
2021-01-09,-3.3843402645957323,0.013592533939893616,0.013227390932952233
2021-01-10,-3.3843402645957323,0.013592533939893616,0.013227390932952233
2021-01-11,-3.3843402645957323,0.013592533939893616,0.013227390932952233
2021-01-12,-3.3843402645957323,0.013592533939893616,0.013227390932952233
2021-01-13,-3.3843402645957323,0.013592533939893616,0.013227390932952233
2021-01-14,-3.3843402645957323,0.013592533939893616,0.013227390932952233
2021-01-15,-3.3843402645957323,0.013592533939893616,0.013227390932952233
2021-01-16,-3.3843402645957323,0.013592533939893616,0.013227390932952233
2021-01-17,-3.3843402645957323,0.013592533939893616,0.013227390932952233
2021-01-18,-3.3843402645957323,0.013592533939893616,0.013227390932952233
2021-01-19,-3.3843402645957323,0.013592533939893616,0.013227390932952233
2021-01-20,-3.3843402645957323,0.013592533939893616,0.013227390932952233
2021-01-21,-3.3843402645957323,0.013592533939893616,0.013227390932952233
2021-01-22,-3.3843402645957323,0.013592533939893616,0.013227390932952233
2021-01-23,-3.3843402645957323,0.013592533939893616,0.013227390932952233
2021-01-24,-3.3843402645957323,0.013592533939893616,0.013227390932952233
2021-01-25,-3.3843402645957323,0.013592533939893616,0.013227390932952233
2021-01-26,-3.3843402645957323,0.013592533939893616,0.013227390932952233
2021-01-27,-3.3843402645957323,0.013592533939893616,0.013227390932952233
2021-01-28,-3.3843402645957323,0.013592533939893616,0.013227390932952233
2021-01-29,-3.3843402645957323,0.013592533939893616,0.013227390932952233
2021-01-30,-3.3843402645957323,0.013592533939893616,0.013227390932952233
2021-01-31,-3.3843402645957323,0.013592533939893616,0.013227390932952233
2021-04-01,-3.3843402645957323,0.015077861475630252,0.012585213649542081
2021-04-02,-3.3843402645957323,0.015077861475630252,0.012585213649542081
2021-04-03,-3.3843402645957323,0.015077861475630252,0.012585213649542081
2021-04-04,-3.3843402645957323,0.015077861475630252,0.012585213649542081
2021-04-05,-3.3843402645957323,0.015077861475630252,0.012585213649542081
2021-04-06,-3.3843402645957323,0.015077861475630252,0.012585213649542081
2021-04-07,-3.3843402645957323,0.015077861475630252,0.012585213649542081
2021-04-08,-3.3843402645957323,0.015077861475630252,0.012585213649542081
2021-04-09,-3.3843402645957323,0.015077861475630252,0.012585213649542081
2021-04-10,-3.3843402645957323,0.015077861475630252,0.012585213649542081
2021-04-11,-3.3843402645957323,0.015077861475630252,0.012585213649542081
2021-04-12,-3.3843402645957323,0.015077861475630252,0.012585213649542081
2021-04-13,-3.3843402645957323,0.015077861475630252,0.012585213649542081
2021-04-14,-3.3843402645957323,0.015077861475630252,0.012585213649542081
2021-04-15,-3.3843402645957323,0.015077861475630252,0.012585213649542081
2021-04-16,-3.3843402645957323,0.015077861475630252,0.012585213649542081
2021-04-17,-3.3843402645957323,0.015077861475630252,0.012585213649542081
2021-04-18,-3.3843402645957323,0.015077861475630252,0.012585213649542081
2021-04-19,-3.3843402645957323,0.015077861475630252,0.012585213649542081
2021-04-20,-3.3843402645957323,0.015077861475630252,0.012585213649542081
2021-04-21,-3.3843402645957323,0.015077861475630252,0.012585213649542081
2021-04-22,-3.3843402645957323,0.015077861475630252,0.012585213649542081
2021-04-23,-3.3843402645957323,0.015077861475630252,0.012585213649542081
2021-04-24,-3.3843402645957323,0.015077861475630252,0.012585213649542081
2021-04-25,-3.3843402645957323,0.015077861475630252,0.012585213649542081
2021-04-26,-3.3843402645957323,0.015077861475630252,0.012585213649542081
2021-04-27,-3.3843402645957323,0.015077861475630252,0.012585213649542081
2021-04-28,-3.3843402645957323,0.015077861475630252,0.012585213649542081
2021-04-29,-3.3843402645957323,0.015077861475630252,0.012585213649542081
2021-04-30,-3.3843402645957323,0.015077861475630252,0.012585213649542081
2021-07-01,-3.3843402645957323,0.017422868862420383,0.014825424126983438
2021-07-02,-3.3843402645957323,0.017422868862420383,0.014825424126983438
2021-07-03,-3.3843402645957323,0.017422868862420383,0.014825424126983438
2021-07-04,-3.3843402645957323,0.017422868862420383,0.014825424126983438
2021-07-05,-3.3843402645957323,0.017422868862420383,0.014825424126983438
2021-07-06,-3.3843402645957323,0.017422868862420383,0.014825424126983438
2021-07-07,-3.3843402645957323,0.017422868862420383,0.014825424126983438
2021-07-08,-3.3843402645957323,0.017422868862420383,0.014825424126983438
2021-07-09,-3.3843402645957323,0.017422868862420383,0.014825424126983438
2021-07-10,-3.3843402645957323,0.017422868862420383,0.014825424126983438
2021-07-11,-3.3843402645957323,0.017422868862420383,0.014825424126983438
2021-07-12,-3.3843402645957323,0.017422868862420383,0.014825424126983438
2021-07-13,-3.3843402645957323,0.017422868862420383,0.014825424126983438
2021-07-14,-3.3843402645957323,0.017422868862420383,0.014825424126983438
2021-07-15,-3.3843402645957323,0.017422868862420383,0.014825424126983438
2021-07-16,-3.3843402645957323,0.017422868862420383,0.014825424126983438
2021-07-17,-3.3843402645957323,0.017422868862420383,0.014825424126983438
2021-07-18,-3.3843402645957323,0.017422868862420383,0.014825424126983438
2021-07-19,-3.3843402645957323,0.017422868862420383,0.014825424126983438
2021-07-20,-3.3843402645957323,0.017422868862420383,0.014825424126983438
2021-07-21,-3.3843402645957323,0.017422868862420383,0.014825424126983438
2021-07-22,-3.3843402645957323,0.017422868862420383,0.014825424126983438
2021-07-23,-3.3843402645957323,0.017422868862420383,0.014825424126983438
2021-07-24,-3.3843402645957323,0.017422868862420383,0.014825424126983438
2021-07-25,-3.3843402645957323,0.017422868862420383,0.014825424126983438
2021-07-26,-3.3843402645957323,0.017422868862420383,0.014825424126983438
2021-07-27,-3.3843402645957323,0.017422868862420383,0.014825424126983438
2021-07-28,-3.3843402645957323,0.017422868862420383,0.014825424126983438
2021-07-29,-3.3843402645957323,0.017422868862420383,0.014825424126983438
2021-07-30,-3.3843402645957323,0.017422868862420383,0.014825424126983438
2021-07-31,-3.3843402645957323,0.017422868862420383,0.014825424126983438
2021-10-01,-3.3843402645957323,0.018726765562637363,0.017882635073887355
2021-10-02,-3.3843402645957323,0.018726765562637363,0.017882635073887355
2021-10-03,-3.3843402645957323,0.018726765562637363,0.017882635073887355
2021-10-04,-3.3843402645957323,0.018726765562637363,0.017882635073887355
2021-10-05,-3.3843402645957323,0.018726765562637363,0.017882635073887355
2021-10-06,-3.3843402645957323,0.018726765562637363,0.017882635073887355
2021-10-07,-3.3843402645957323,0.018726765562637363,0.017882635073887355
2021-10-08,-3.3843402645957323,0.018726765562637363,0.017882635073887355
2021-10-09,-3.3843402645957323,0.018726765562637363,0.017882635073887355
2021-10-10,-3.3843402645957323,0.018726765562637363,0.017882635073887355
2021-10-11,-3.3843402645957323,0.018726765562637363,0.017882635073887355
2021-10-12,-3.3843402645957323,0.018726765562637363,0.017882635073887355
2021-10-13,-3.3843402645957323,0.018726765562637363,0.017882635073887355
2021-10-14,-3.3843402645957323,0.018726765562637363,0.017882635073887355
2021-10-15,-3.3843402645957323,0.018726765562637363,0.017882635073887355
2021-10-16,-3.3843402645957323,0.018726765562637363,0.017882635073887355
2021-10-17,-3.3843402645957323,0.018726765562637363,0.017882635073887355
2021-10-18,-3.3843402645957323,0.018726765562637363,0.017882635073887355
2021-10-19,-3.3843402645957323,0.018726765562637363,0.017882635073887355
2021-10-20,-3.3843402645957323,0.018726765562637363,0.017882635073887355
2021-10-21,-3.3843402645957323,0.018726765562637363,0.017882635073887355
2021-10-22,-3.3843402645957323,0.018726765562637363,0.017882635073887355
2021-10-23,-3.3843402645957323,0.018726765562637363,0.017882635073887355
2021-10-24,-3.3843402645957323,0.018726765562637363,0.017882635073887355
2021-10-25,-3.3843402645957323,0.018726765562637363,0.017882635073887355
2021-10-26,-3.3843402645957323,0.018726765562637363,0.017882635073887355
2021-10-27,-3.3843402645957323,0.018726765562637363,0.017882635073887355
2021-10-28,-3.3843402645957323,0.018726765562637363,0.017882635073887355
2021-10-29,-3.3843402645957323,0.018726765562637363,0.017882635073887355
2021-10-30,-3.3843402645957323,0.018726765562637363,0.017882635073887355
2021-10-31,-3.3843402645957323,0.018726765562637363,0.017882635073887355
2022-01-01,-3.3843402645957323,0.01716252731953125,0.01946415453373313
2022-01-02,-3.3843402645957323,0.01716252731953125,0.01946415453373313
2022-01-03,-3.3843402645957323,0.01716252731953125,0.01946415453373313
2022-01-04,-3.3843402645957323,0.01716252731953125,0.01946415453373313
2022-01-05,-3.3843402645957323,0.01716252731953125,0.01946415453373313
2022-01-06,-3.3843402645957323,0.01716252731953125,0.01946415453373313
2022-01-07,-3.3843402645957323,0.01716252731953125,0.01946415453373313
2022-01-08,-3.3843402645957323,0.01716252731953125,0.01946415453373313
2022-01-09,-3.3843402645957323,0.01716252731953125,0.01946415453373313
2022-01-10,-3.3843402645957323,0.01716252731953125,0.01946415453373313
2022-01-11,-3.3843402645957323,0.01716252731953125,0.01946415453373313
2022-01-12,-3.3843402645957323,0.01716252731953125,0.01946415453373313
2022-01-13,-3.3843402645957323,0.01716252731953125,0.01946415453373313
2022-01-14,-3.3843402645957323,0.01716252731953125,0.01946415453373313
2022-01-15,-3.3843402645957323,0.01716252731953125,0.01946415453373313
2022-01-16,-3.3843402645957323,0.01716252731953125,0.01946415453373313
2022-01-17,-3.3843402645957323,0.01716252731953125,0.01946415453373313
2022-01-18,-3.3843402645957323,0.01716252731953125,0.01946415453373313
2022-01-19,-3.3843402645957323,0.01716252731953125,0.01946415453373313
2022-01-20,-3.3843402645957323,0.01716252731953125,0.01946415453373313
2022-01-21,-3.3843402645957323,0.01716252731953125,0.01946415453373313
2022-01-22,-3.3843402645957323,0.01716252731953125,0.01946415453373313
2022-01-23,-3.3843402645957323,0.01716252731953125,0.01946415453373313
2022-01-24,-3.3843402645957323,0.01716252731953125,0.01946415453373313
2022-01-25,-3.3843402645957323,0.01716252731953125,0.01946415453373313
2022-01-26,-3.3843402645957323,0.01716252731953125,0.01946415453373313
2022-01-27,-3.3843402645957323,0.01716252731953125,0.01946415453373313
2022-01-28,-3.3843402645957323,0.01716252731953125,0.01946415453373313
2022-01-29,-3.3843402645957323,0.01716252731953125,0.01946415453373313
2022-01-30,-3.3843402645957323,0.01716252731953125,0.01946415453373313
2022-01-31,-3.3843402645957323,0.01716252731953125,0.01946415453373313
2022-04-01,-3.3843402645957323,0.01697877010952381,0.017685949000006584
2022-04-02,-3.3843402645957323,0.01697877010952381,0.017685949000006584
2022-04-03,-3.3843402645957323,0.01697877010952381,0.017685949000006584
2022-04-04,-3.3843402645957323,0.01697877010952381,0.017685949000006584
2022-04-05,-3.3843402645957323,0.01697877010952381,0.017685949000006584
2022-04-06,-3.3843402645957323,0.01697877010952381,0.017685949000006584
2022-04-07,-3.3843402645957323,0.01697877010952381,0.017685949000006584
2022-04-08,-3.3843402645957323,0.01697877010952381,0.017685949000006584
2022-04-09,-3.3843402645957323,0.01697877010952381,0.017685949000006584
2022-04-10,-3.3843402645957323,0.01697877010952381,0.017685949000006584
2022-04-11,-3.3843402645957323,0.01697877010952381,0.017685949000006584
2022-04-12,-3.3843402645957323,0.01697877010952381,0.017685949000006584
2022-04-13,-3.3843402645957323,0.01697877010952381,0.017685949000006584
2022-04-14,-3.3843402645957323,0.01697877010952381,0.017685949000006584
2022-04-15,-3.3843402645957323,0.01697877010952381,0.017685949000006584
2022-04-16,-3.3843402645957323,0.01697877010952381,0.017685949000006584
2022-04-17,-3.3843402645957323,0.01697877010952381,0.017685949000006584
2022-04-18,-3.3843402645957323,0.01697877010952381,0.017685949000006584
2022-04-19,-3.3843402645957323,0.01697877010952381,0.017685949000006584
2022-04-20,-3.3843402645957323,0.01697877010952381,0.017685949000006584
2022-04-21,-3.3843402645957323,0.01697877010952381,0.017685949000006584
2022-04-22,-3.3843402645957323,0.01697877010952381,0.017685949000006584
2022-04-23,-3.3843402645957323,0.01697877010952381,0.017685949000006584
2022-04-24,-3.3843402645957323,0.01697877010952381,0.017685949000006584
2022-04-25,-3.3843402645957323,0.01697877010952381,0.017685949000006584
2022-04-26,-3.3843402645957323,0.01697877010952381,0.017685949000006584
2022-04-27,-3.3843402645957323,0.01697877010952381,0.017685949000006584
2022-04-28,-3.3843402645957323,0.01697877010952381,0.017685949000006584
2022-04-29,-3.3843402645957323,0.01697877010952381,0.017685949000006584
2022-04-30,-3.3843402645957323,0.01697877010952381,0.017685949000006584
2022-07-01,-3.0683029663888264,0.01692547425247525,0.016488586441757724
2022-07-02,-3.0683029663888264,0.01692547425247525,0.016488586441757724
2022-07-03,-3.0683029663888264,0.01692547425247525,0.016488586441757724
2022-07-04,-3.0683029663888264,0.01692547425247525,0.016488586441757724
2022-07-05,-3.0683029663888264,0.01692547425247525,0.016488586441757724
2022-07-06,-3.0683029663888264,0.01692547425247525,0.016488586441757724
2022-07-07,-3.0683029663888264,0.01692547425247525,0.016488586441757724
2022-07-08,-3.0683029663888264,0.01692547425247525,0.016488586441757724
2022-07-09,-3.0683029663888264,0.01692547425247525,0.016488586441757724
2022-07-10,-3.0683029663888264,0.01692547425247525,0.016488586441757724
2022-07-11,-3.0683029663888264,0.01692547425247525,0.016488586441757724
2022-07-12,-3.0683029663888264,0.01692547425247525,0.016488586441757724
2022-07-13,-3.0683029663888264,0.01692547425247525,0.016488586441757724
2022-07-14,-3.0683029663888264,0.01692547425247525,0.016488586441757724
2022-07-15,-3.0683029663888264,0.01692547425247525,0.016488586441757724
2022-07-16,-3.0683029663888264,0.01692547425247525,0.016488586441757724
2022-07-17,-3.0683029663888264,0.01692547425247525,0.016488586441757724
2022-07-18,-3.0683029663888264,0.01692547425247525,0.016488586441757724
2022-07-19,-3.0683029663888264,0.01692547425247525,0.016488586441757724
2022-07-20,-3.0683029663888264,0.01692547425247525,0.016488586441757724
2022-07-21,-3.0683029663888264,0.01692547425247525,0.016488586441757724
2022-07-22,-3.0683029663888264,0.01692547425247525,0.016488586441757724
2022-07-23,-3.0683029663888264,0.01692547425247525,0.016488586441757724
2022-07-24,-3.0683029663888264,0.01692547425247525,0.016488586441757724
2022-07-25,-3.0683029663888264,0.01692547425247525,0.016488586441757724
2022-07-26,-3.0683029663888264,0.01692547425247525,0.016488586441757724
2022-07-27,-3.0683029663888264,0.01692547425247525,0.016488586441757724
2022-07-28,-3.0683029663888264,0.01692547425247525,0.016488586441757724
2022-07-29,-3.0683029663888264,0.01692547425247525,0.016488586441757724
2022-07-30,-3.0683029663888264,0.01692547425247525,0.016488586441757724
2022-07-31,-3.0683029663888264,0.01692547425247525,0.016488586441757724
2022-10-01,-3.0683029663888264,0.016323006632051284,0.01661329590223026
2022-10-02,-3.0683029663888264,0.016323006632051284,0.01661329590223026
2022-10-03,-3.0683029663888264,0.016323006632051284,0.01661329590223026
2022-10-04,-3.0683029663888264,0.016323006632051284,0.01661329590223026
2022-10-05,-3.0683029663888264,0.016323006632051284,0.01661329590223026
2022-10-06,-3.0683029663888264,0.016323006632051284,0.01661329590223026
2022-10-07,-3.0683029663888264,0.016323006632051284,0.01661329590223026
2022-10-08,-3.0683029663888264,0.016323006632051284,0.01661329590223026
2022-10-09,-3.0683029663888264,0.016323006632051284,0.01661329590223026
2022-10-10,-3.0683029663888264,0.016323006632051284,0.01661329590223026
2022-10-11,-3.0683029663888264,0.016323006632051284,0.01661329590223026
2022-10-12,-3.0683029663888264,0.016323006632051284,0.01661329590223026
2022-10-13,-3.0683029663888264,0.016323006632051284,0.01661329590223026
2022-10-14,-3.0683029663888264,0.016323006632051284,0.01661329590223026
2022-10-15,-3.0683029663888264,0.016323006632051284,0.01661329590223026
2022-10-16,-3.0683029663888264,0.016323006632051284,0.01661329590223026
2022-10-17,-3.0683029663888264,0.016323006632051284,0.01661329590223026
2022-10-18,-3.0683029663888264,0.016323006632051284,0.01661329590223026
2022-10-19,-3.0683029663888264,0.016323006632051284,0.01661329590223026
2022-10-20,-3.0683029663888264,0.016323006632051284,0.01661329590223026
2022-10-21,-3.0683029663888264,0.016323006632051284,0.01661329590223026
2022-10-22,-3.0683029663888264,0.016323006632051284,0.01661329590223026
2022-10-23,-3.0683029663888264,0.016323006632051284,0.01661329590223026
2022-10-24,-3.0683029663888264,0.016323006632051284,0.01661329590223026
2022-10-25,-3.0683029663888264,0.016323006632051284,0.01661329590223026
2022-10-26,-3.0683029663888264,0.016323006632051284,0.01661329590223026
2022-10-27,-3.0683029663888264,0.016323006632051284,0.01661329590223026
2022-10-28,-3.0683029663888264,0.016323006632051284,0.01661329590223026
2022-10-29,-3.0683029663888264,0.016323006632051284,0.01661329590223026
2022-10-30,-3.0683029663888264,0.016323006632051284,0.01661329590223026
2022-10-31,-3.0683029663888264,0.016323006632051284,0.01661329590223026
2023-01-01,-3.0683029663888264,0.018673570276842105,0.016407564787802077
2023-01-02,-3.0683029663888264,0.018673570276842105,0.016407564787802077
2023-01-03,-3.0683029663888264,0.018673570276842105,0.016407564787802077
2023-01-04,-3.0683029663888264,0.018673570276842105,0.016407564787802077
2023-01-05,-3.0683029663888264,0.018673570276842105,0.016407564787802077
2023-01-06,-3.0683029663888264,0.018673570276842105,0.016407564787802077
2023-01-07,-3.0683029663888264,0.018673570276842105,0.016407564787802077
2023-01-08,-3.0683029663888264,0.018673570276842105,0.016407564787802077
2023-01-09,-3.0683029663888264,0.018673570276842105,0.016407564787802077
2023-01-10,-3.0683029663888264,0.018673570276842105,0.016407564787802077
2023-01-11,-3.0683029663888264,0.018673570276842105,0.016407564787802077
2023-01-12,-3.0683029663888264,0.018673570276842105,0.016407564787802077
2023-01-13,-3.0683029663888264,0.018673570276842105,0.016407564787802077
2023-01-14,-3.0683029663888264,0.018673570276842105,0.016407564787802077
2023-01-15,-3.0683029663888264,0.018673570276842105,0.016407564787802077
2023-01-16,-3.0683029663888264,0.018673570276842105,0.016407564787802077
2023-01-17,-3.0683029663888264,0.018673570276842105,0.016407564787802077
2023-01-18,-3.0683029663888264,0.018673570276842105,0.016407564787802077
2023-01-19,-3.0683029663888264,0.018673570276842105,0.016407564787802077
2023-01-20,-3.0683029663888264,0.018673570276842105,0.016407564787802077
2023-01-21,-3.0683029663888264,0.018673570276842105,0.016407564787802077
2023-01-22,-3.0683029663888264,0.018673570276842105,0.016407564787802077
2023-01-23,-3.0683029663888264,0.018673570276842105,0.016407564787802077
2023-01-24,-3.0683029663888264,0.018673570276842105,0.016407564787802077
2023-01-24,-3.0683029663888264,0.01890049286282051,0.018451498420795333
2023-01-24,-3.0683029663888264,0.01911712307894737,0.019452575398767647
2023-01-24,-3.0683029663888264,0.029121983746153844,0.019362330206433867
