Date,Hashrate (TH/s)
2009-01-01,1e-08
2009-01-02,4.97e-08
2009-01-03,4.97e-08
2009-01-04,4.97e-08
2009-01-05,4.97e-08
2009-01-06,2.651333333e-07
2009-01-07,4.805666667e-07
2009-01-08,6.96e-07
2009-01-09,1.937333333e-06
2009-01-10,3.178666667e-06
2009-01-11,4.42e-06
2009-01-12,5.05e-06
2009-01-13,5.68e-06
2009-01-14,6.31e-06
2009-01-15,5.88e-06
2009-01-16,5.45e-06
2009-01-17,5.02e-06
2009-01-18,5.22e-06
2009-01-19,5.42e-06
2009-01-20,5.62e-06
2009-01-21,7.043333333e-06
2009-01-22,8.466666667e-06
2009-01-23,9.89e-06
2009-01-24,8.3e-06
2009-01-25,6.71e-06
2009-01-26,5.12e-06
2009-01-27,5.416666667e-06
2009-01-28,5.713333333e-06
2009-01-29,6.01e-06
2009-01-30,6.11e-06
2009-01-31,6.21e-06
2009-02-01,6.31e-06
2009-02-02,6.21e-06
2009-02-03,6.11e-06
2009-02-04,6.01e-06
2009-02-05,6.226666667e-06
2009-02-06,6.443333333e-06
2009-02-07,6.66e-06
2009-02-08,6.61e-06
2009-02-09,6.56e-06
2009-02-10,6.51e-06
2009-02-11,6.676666667e-06
2009-02-12,6.843333333e-06
2009-02-13,7.01e-06
2009-02-14,6.63e-06
2009-02-15,6.25e-06
2009-02-16,5.87e-06
2009-02-17,6.033333333e-06
2009-02-18,6.196666667e-06
2009-02-19,6.36e-06
2009-02-20,6.013333333e-06
2009-02-21,5.666666667e-06
2009-02-22,5.32e-06
2009-02-23,5.136666667e-06
2009-02-24,4.953333333e-06
2009-02-25,4.77e-06
2009-02-26,4.936666667e-06
2009-02-27,5.103333333e-06
2009-02-28,5.27e-06
2009-03-01,5.27e-06
2009-03-02,5.27e-06
2009-03-03,5.27e-06
2009-03-04,5.353333333e-06
2009-03-05,5.436666667e-06
2009-03-06,5.52e-06
2009-03-07,5.42e-06
2009-03-08,5.32e-06
2009-03-09,5.22e-06
2009-03-10,5.37e-06
2009-03-11,5.52e-06
2009-03-12,5.67e-06
2009-03-13,5.933333333e-06
2009-03-14,6.196666667e-06
2009-03-15,6.46e-06
2009-03-16,6.326666667e-06
2009-03-17,6.193333333e-06
2009-03-18,6.06e-06
2009-03-19,5.613333333e-06
2009-03-20,5.166666667e-06
2009-03-21,4.72e-06
2009-03-22,5.07e-06
2009-03-23,5.42e-06
2009-03-24,5.77e-06
2009-03-25,5.82e-06
2009-03-26,5.87e-06
2009-03-27,5.92e-06
2009-03-28,5.82e-06
2009-03-29,5.72e-06
2009-03-30,5.62e-06
2009-03-31,5.62e-06
2009-04-01,5.62e-06
2009-04-02,5.62e-06
2009-04-03,5.653333333e-06
2009-04-04,5.686666667e-06
2009-04-05,5.72e-06
2009-04-06,5.453333333e-06
2009-04-07,5.186666667e-06
2009-04-08,4.92e-06
2009-04-09,5.186666667e-06
2009-04-10,5.453333333e-06
2009-04-11,5.72e-06
2009-04-12,5.67e-06
2009-04-13,5.62e-06
2009-04-14,5.57e-06
2009-04-15,5.733333333e-06
2009-04-16,5.896666667e-06
2009-04-17,6.06e-06
2009-04-18,6.076666667e-06
2009-04-19,6.093333333e-06
2009-04-20,6.11e-06
2009-04-21,5.946666667e-06
2009-04-22,5.783333333e-06
2009-04-23,5.62e-06
2009-04-24,5.486666667e-06
2009-04-25,5.353333333e-06
2009-04-26,5.22e-06
2009-04-27,5.666666667e-06
2009-04-28,6.113333333e-06
2009-04-29,6.56e-06
2009-04-30,6.263333333e-06
2009-05-01,5.966666667e-06
2009-05-02,5.67e-06
2009-05-03,6.05e-06
2009-05-04,6.43e-06
2009-05-05,6.81e-06
2009-05-06,6.046666667e-06
2009-05-07,5.283333333e-06
2009-05-08,4.52e-06
2009-05-09,5.116666667e-06
2009-05-10,5.713333333e-06
2009-05-11,6.31e-06
2009-05-12,6.576666667e-06
2009-05-13,6.843333333e-06
2009-05-14,7.11e-06
2009-05-15,6.793333333e-06
2009-05-16,6.476666667e-06
2009-05-17,6.16e-06
2009-05-18,5.58e-06
2009-05-19,5e-06
2009-05-20,4.42e-06
2009-05-21,4.536666667e-06
2009-05-22,4.653333333e-06
2009-05-23,4.77e-06
2009-05-24,5.25e-06
2009-05-25,5.73e-06
2009-05-26,6.21e-06
2009-05-27,5.846666667e-06
2009-05-28,5.483333333e-06
2009-05-29,5.12e-06
2009-05-30,4.886666667e-06
2009-05-31,4.653333333e-06
2009-06-01,4.42e-06
2009-06-02,3.89e-06
2009-06-03,3.36e-06
2009-06-04,2.83e-06
2009-06-05,3.08e-06
2009-06-06,3.33e-06
2009-06-07,3.58e-06
2009-06-08,3.926666667e-06
2009-06-09,4.273333333e-06
2009-06-10,4.62e-06
2009-06-11,4.24e-06
2009-06-12,3.86e-06
2009-06-13,3.48e-06
2009-06-14,3.596666667e-06
2009-06-15,3.713333333e-06
2009-06-16,3.83e-06
2009-06-17,3.946666667e-06
2009-06-18,4.063333333e-06
2009-06-19,4.18e-06
2009-06-20,4.046666667e-06
2009-06-21,3.913333333e-06
2009-06-22,3.78e-06
2009-06-23,3.993333333e-06
2009-06-24,4.206666667e-06
2009-06-25,4.42e-06
2009-06-26,4.206666667e-06
2009-06-27,3.993333333e-06
2009-06-28,3.78e-06
2009-06-29,3.713333333e-06
2009-06-30,3.646666667e-06
2009-07-01,3.58e-06
2009-07-02,3.713333333e-06
2009-07-03,3.846666667e-06
2009-07-04,3.98e-06
2009-07-05,3.963333333e-06
2009-07-06,3.946666667e-06
2009-07-07,3.93e-06
2009-07-08,4.013333333e-06
2009-07-09,4.096666667e-06
2009-07-10,4.18e-06
2009-07-11,3.98e-06
2009-07-12,3.78e-06
2009-07-13,3.58e-06
2009-07-14,3.463333333e-06
2009-07-15,3.346666667e-06
2009-07-16,3.23e-06
2009-07-17,3.396666667e-06
2009-07-18,3.563333333e-06
2009-07-19,3.73e-06
2009-07-20,3.58e-06
2009-07-21,3.43e-06
2009-07-22,3.28e-06
2009-07-23,2.402e-06
2009-07-24,1.524e-06
2009-07-25,6.46e-07
2009-07-26,9.606666667e-07
2009-07-27,1.275333333e-06
2009-07-28,1.59e-06
2009-07-29,1.44e-06
2009-07-30,1.29e-06
2009-07-31,1.14e-06
2009-08-01,1.72e-06
2009-08-02,2.3e-06
2009-08-03,2.88e-06
2009-08-04,3.146666667e-06
2009-08-05,3.413333333e-06
2009-08-06,3.68e-06
2009-08-07,3.813333333e-06
2009-08-08,3.946666667e-06
2009-08-09,4.08e-06
2009-08-10,4.063333333e-06
2009-08-11,4.046666667e-06
2009-08-12,4.03e-06
2009-08-13,3.1e-06
2009-08-14,2.17e-06
2009-08-15,1.24e-06
2009-08-16,1.075333333e-06
2009-08-17,9.106666667e-07
2009-08-18,7.46e-07
2009-08-19,6.3e-07
2009-08-20,5.14e-07
2009-08-21,3.98e-07
2009-08-22,1.175333333e-06
2009-08-23,1.952666667e-06
2009-08-24,2.73e-06
2009-08-25,2.88e-06
2009-08-26,3.03e-06
2009-08-27,3.18e-06
2009-08-28,3.676666667e-06
2009-08-29,4.173333333e-06
2009-08-30,4.67e-06
2009-08-31,4.106666667e-06
2009-09-01,3.543333333e-06
2009-09-02,2.98e-06
2009-09-03,3.18e-06
2009-09-04,3.38e-06
2009-09-05,3.58e-06
2009-09-06,3.346666667e-06
2009-09-07,3.113333333e-06
2009-09-08,2.88e-06
2009-09-09,3.096666667e-06
2009-09-10,3.313333333e-06
2009-09-11,3.53e-06
2009-09-12,3.28e-06
2009-09-13,3.03e-06
2009-09-14,2.78e-06
2009-09-15,3.196666667e-06
2009-09-16,3.613333333e-06
2009-09-17,4.03e-06
2009-09-18,3.913333333e-06
2009-09-19,3.796666667e-06
2009-09-20,3.68e-06
2009-09-21,3.813333333e-06
2009-09-22,3.946666667e-06
2009-09-23,4.08e-06
2009-09-24,4.193333333e-06
2009-09-25,4.306666667e-06
2009-09-26,4.42e-06
2009-09-27,4.386666667e-06
2009-09-28,4.353333333e-06
2009-09-29,4.32e-06
2009-09-30,3.84e-06
2009-10-01,3.36e-06
2009-10-02,2.88e-06
2009-10-03,2.6e-06
2009-10-04,2.32e-06
2009-10-05,2.04e-06
2009-10-06,2.653333333e-06
2009-10-07,3.266666667e-06
2009-10-08,3.88e-06
2009-10-09,3.613333333e-06
2009-10-10,3.346666667e-06
2009-10-11,3.08e-06
2009-10-12,3.463333333e-06
2009-10-13,3.846666667e-06
2009-10-14,4.23e-06
2009-10-15,3.88e-06
2009-10-16,3.53e-06
2009-10-17,3.18e-06
2009-10-18,3.496666667e-06
2009-10-19,3.813333333e-06
2009-10-20,4.13e-06
2009-10-21,3.996666667e-06
2009-10-22,3.863333333e-06
2009-10-23,3.73e-06
2009-10-24,3.58e-06
2009-10-25,3.43e-06
2009-10-26,3.28e-06
2009-10-27,3.196666667e-06
2009-10-28,3.113333333e-06
2009-10-29,3.03e-06
2009-10-30,2.566666667e-06
2009-10-31,2.103333333e-06
2009-11-01,1.64e-06
2009-11-02,2.153333333e-06
2009-11-03,2.666666667e-06
2009-11-04,3.18e-06
2009-11-05,3.28e-06
2009-11-06,3.38e-06
2009-11-07,3.48e-06
2009-11-08,3.463333333e-06
2009-11-09,3.446666667e-06
2009-11-10,3.43e-06
2009-11-11,3.663333333e-06
2009-11-12,3.896666667e-06
2009-11-13,4.13e-06
2009-11-14,4.26e-06
2009-11-15,4.39e-06
2009-11-16,4.52e-06
2009-11-17,4.373333333e-06
2009-11-18,4.226666667e-06
2009-11-19,4.08e-06
2009-11-20,4.31e-06
2009-11-21,4.54e-06
2009-11-22,4.77e-06
2009-11-23,4.473333333e-06
2009-11-24,4.176666667e-06
2009-11-25,3.88e-06
2009-11-26,3.546666667e-06
2009-11-27,3.213333333e-06
2009-11-28,2.88e-06
2009-11-29,3.543333333e-06
2009-11-30,4.206666667e-06
2009-12-01,4.87e-06
2009-12-02,4.106666667e-06
2009-12-03,3.343333333e-06
2009-12-04,2.58e-06
2009-12-05,3.693333333e-06
2009-12-06,4.806666667e-06
2009-12-07,5.92e-06
2009-12-08,6.016666667e-06
2009-12-09,6.113333333e-06
2009-12-10,6.21e-06
2009-12-11,5.93e-06
2009-12-12,5.65e-06
2009-12-13,5.37e-06
2009-12-14,6.246666667e-06
2009-12-15,7.123333333e-06
2009-12-16,8e-06
2009-12-17,8.233333333e-06
2009-12-18,8.466666667e-06
2009-12-19,8.7e-06
2009-12-20,8.6e-06
2009-12-21,8.5e-06
2009-12-22,8.4e-06
2009-12-23,8.233333333e-06
2009-12-24,8.066666667e-06
2009-12-25,7.9e-06
2009-12-26,7.983333333e-06
2009-12-27,8.066666667e-06
2009-12-28,8.15e-06
2009-12-29,7.766666667e-06
2009-12-30,7.383333333e-06
2009-12-31,7e-06
2010-01-01,8.4e-06
2010-01-02,9.8e-06
2010-01-03,1.12e-05
2010-01-04,1.058333333e-05
2010-01-05,9.966666667e-06
2010-01-06,9.35e-06
2010-01-07,9.966666667e-06
2010-01-08,1.058333333e-05
2010-01-09,1.12e-05
2010-01-10,1.09e-05
2010-01-11,1.06e-05
2010-01-12,1.03e-05
2010-01-13,9.763333333e-06
2010-01-14,9.226666667e-06
2010-01-15,8.69e-06
2010-01-16,8.366666667e-06
2010-01-17,8.043333333e-06
2010-01-18,7.72e-06
2010-01-19,8.39e-06
2010-01-20,9.06e-06
2010-01-21,9.73e-06
2010-01-22,1.102e-05
2010-01-23,1.231e-05
2010-01-24,1.36e-05
2010-01-25,1.293333333e-05
2010-01-26,1.226666667e-05
2010-01-27,1.16e-05
2010-01-28,1.233333333e-05
2010-01-29,1.306666667e-05
2010-01-30,1.38e-05
2010-01-31,1.46e-05
2010-02-01,1.54e-05
2010-02-02,1.62e-05
2010-02-03,1.656666667e-05
2010-02-04,1.693333333e-05
2010-02-05,1.73e-05
2010-02-06,1.783333333e-05
2010-02-07,1.836666667e-05
2010-02-08,1.89e-05
2010-02-09,1.823333333e-05
2010-02-10,1.756666667e-05
2010-02-11,1.69e-05
2010-02-12,1.9e-05
2010-02-13,2.11e-05
2010-02-14,2.32e-05
2010-02-15,2.506666667e-05
2010-02-16,2.693333333e-05
2010-02-17,2.88e-05
2010-02-18,2.816666667e-05
2010-02-19,2.753333333e-05
2010-02-20,2.69e-05
2010-02-21,2.983333333e-05
2010-02-22,3.276666667e-05
2010-02-23,3.57e-05
2010-02-24,3.463333333e-05
2010-02-25,3.356666667e-05
2010-02-26,3.25e-05
2010-02-27,3.393333333e-05
2010-02-28,3.536666667e-05
2010-03-01,3.68e-05
2010-03-02,3.55e-05
2010-03-03,3.42e-05
2010-03-04,3.29e-05
2010-03-05,3.213333333e-05
2010-03-06,3.136666667e-05
2010-03-07,3.06e-05
2010-03-08,3.136666667e-05
2010-03-09,3.213333333e-05
2010-03-10,3.29e-05
2010-03-11,3.133333333e-05
2010-03-12,2.976666667e-05
2010-03-13,2.82e-05
2010-03-14,2.803333333e-05
2010-03-15,2.786666667e-05
2010-03-16,2.77e-05
2010-03-17,3.296666667e-05
2010-03-18,3.823333333e-05
2010-03-19,4.35e-05
2010-03-20,4.45e-05
2010-03-21,4.55e-05
2010-03-22,4.65e-05
2010-03-23,4.576666667e-05
2010-03-24,4.503333333e-05
2010-03-25,4.43e-05
2010-03-26,4.406666667e-05
2010-03-27,4.383333333e-05
2010-03-28,4.36e-05
2010-03-29,4.813333333e-05
2010-03-30,5.266666667e-05
2010-03-31,5.72e-05
2010-04-01,5.486666667e-05
2010-04-02,5.253333333e-05
2010-04-03,5.02e-05
2010-04-04,5.293333333e-05
2010-04-05,5.566666667e-05
2010-04-06,5.84e-05
2010-04-07,6.313333333e-05
2010-04-08,6.786666667e-05
2010-04-09,7.26e-05
2010-04-10,6.976666667e-05
2010-04-11,6.693333333e-05
2010-04-12,6.41e-05
2010-04-13,6.89e-05
2010-04-14,7.37e-05
2010-04-15,7.85e-05
2010-04-16,8.046666667e-05
2010-04-17,8.243333333e-05
2010-04-18,8.44e-05
2010-04-19,8.993333333e-05
2010-04-20,9.546666667e-05
2010-04-21,0.000101
2010-04-22,9.943333333e-05
2010-04-23,9.786666667e-05
2010-04-24,9.63e-05
2010-04-25,9.743333333e-05
2010-04-26,9.856666667e-05
2010-04-27,9.97e-05
2010-04-28,9.743333333e-05
2010-04-29,9.516666667e-05
2010-04-30,9.29e-05
2010-05-01,8.96e-05
2010-05-02,8.63e-05
2010-05-03,8.3e-05
2010-05-04,8.323333333e-05
2010-05-05,8.346666667e-05
2010-05-06,8.37e-05
2010-05-07,8.496666667e-05
2010-05-08,8.623333333e-05
2010-05-09,8.75e-05
2010-05-10,8.6e-05
2010-05-11,8.45e-05
2010-05-12,8.3e-05
2010-05-13,7.576666667e-05
2010-05-14,6.853333333e-05
2010-05-15,6.13e-05
2010-05-16,7.52e-05
2010-05-17,8.91e-05
2010-05-18,0.000103
2010-05-19,0.0001063333333
2010-05-20,0.0001096666667
2010-05-21,0.000113
2010-05-22,0.0001176666667
2010-05-23,0.0001223333333
2010-05-24,0.000127
2010-05-25,0.0001276666667
2010-05-26,0.0001283333333
2010-05-27,0.000129
2010-05-28,0.000128
2010-05-29,0.000127
2010-05-30,0.000126
2010-05-31,0.0001273333333
2010-06-01,0.0001286666667
2010-06-02,0.00013
2010-06-03,0.0001283333333
2010-06-04,0.0001266666667
2010-06-05,0.000125
2010-06-06,0.000128
2010-06-07,0.000131
2010-06-08,0.000134
2010-06-09,0.0001286666667
2010-06-10,0.0001233333333
2010-06-11,0.000118
2010-06-12,0.000135
2010-06-13,0.000152
2010-06-14,0.000169
2010-06-15,0.0001553333333
2010-06-16,0.0001416666667
2010-06-17,0.000128
2010-06-18,0.000132
2010-06-19,0.000136
2010-06-20,0.00014
2010-06-21,0.000152
2010-06-22,0.000164
2010-06-23,0.000176
2010-06-24,0.0001683333333
2010-06-25,0.0001606666667
2010-06-26,0.000153
2010-06-27,0.000161
2010-06-28,0.000169
2010-06-29,0.000177
2010-06-30,0.0001823333333
2010-07-01,0.0001876666667
2010-07-02,0.000193
2010-07-03,0.000194
2010-07-04,0.000195
2010-07-05,0.000196
2010-07-06,0.0002043333333
2010-07-07,0.0002126666667
2010-07-08,0.000221
2010-07-09,0.000347
2010-07-10,0.000473
2010-07-11,0.000599
2010-07-12,0.0008693333333
2010-07-13,0.001139666667
2010-07-14,0.00141
2010-07-15,0.00148
2010-07-16,0.00155
2010-07-17,0.00162
2010-07-18,0.001686666667
2010-07-19,0.001753333333
2010-07-20,0.00182
2010-07-21,0.00177
2010-07-22,0.00172
2010-07-23,0.00167
2010-07-24,0.00182
2010-07-25,0.00197
2010-07-26,0.00212
2010-07-27,0.00215
2010-07-28,0.00218
2010-07-29,0.00221
2010-07-30,0.0025
2010-07-31,0.00279
2010-08-01,0.00308
2010-08-02,0.00304
2010-08-03,0.003
2010-08-04,0.00296
2010-08-05,0.003093333333
2010-08-06,0.003226666667
2010-08-07,0.00336
2010-08-08,0.003506666667
2010-08-09,0.003653333333
2010-08-10,0.0038
2010-08-11,0.004056666667
