date,hardware_name,TH/J,max_efficiency,year
2022-03-26 16:39:12,canaan avalonminer 1166 pro,0.0238235294,0.0339,2022
2022-04-28 13:34:27,aisen a1 pro,0.0104545455,0.0339,2022
2022-05-12 07:55:27,aisen a1 pro,0.0104545455,0.0339,2022
2022-05-23 18:56:33,avalon741,0.00635,0.0339,2022
2022-06-06 18:48:16,6990,1.9056e-06,0.0339,2022
2022-06-13 23:04:21,avalon721,0.006,0.0339,2022
2022-08-03 05:49:40,canaan avalonminer 921,0.0117647059,0.0465,2022
2022-08-03 05:49:40,canaan avalonminer 841,0.0105426357,0.0465,2022
2022-08-03 05:49:40,canaan avalonminer 1047,0.0155462185,0.0465,2022
2022-08-03 05:49:40,canaan avalonminer 1066,0.0153846154,0.0465,2022
2022-08-03 05:49:40,canaan avalonminer 841,0.0105426357,0.0465,2022
2022-08-03 05:49:40,canaan avalonminer 1066,0.0153846154,0.0465,2022
2022-08-03 05:49:40,avalon721,0.006,0.0465,2022
2022-08-03 05:49:40,avalon741,0.00635,0.0465,2022
2022-08-03 05:49:40,canaan avalonminer 921,0.0117647059,0.0465,2022
2022-08-03 05:49:40,avalon821,0.00917,0.0465,2022
2022-08-06 07:50:44,canaan avalonminer 1246,0.0263157895,0.0465,2022
2022-08-06 07:50:44,canaan avalonminer 1166 pro,0.0238235294,0.0465,2022
2022-08-06 07:50:44,canaan avalonminer 1066,0.0153846154,0.0465,2022
2022-08-13 07:52:43,allwinner a10,5.68e-07,0.0465,2022
2022-08-16 22:59:42,avalon821,0.00917,0.0465,2022
2022-09-04 09:20:46,canaan avalonminer 1166 pro,0.0238235294,0.0465,2022
2022-10-11 12:52:14,canaan avalonminer 1246,0.0263157895,0.0465,2022
2022-11-17 02:09:57,canaan avalonminer 1126 pro,0.0198830409,0.0465,2022
2022-11-21 18:03:15,aisen a1 pro,0.0104545455,0.0465,2022
2022-12-16 12:00:21,canaan avalonminer 1166 pro,0.0238235294,0.0465,2022
2022-12-16 12:00:21,avalon741,0.00635,0.0465,2022
2022-12-16 12:00:21,avalon721,0.006,0.0465,2022
2023-01-06 19:11:31,canaan avalonminer 1246,0.0263157895,0.0465,2023
2023-01-06 19:11:31,canaan avalonminer 1166 pro,0.0238235294,0.0465,2023
2023-01-30 23:51:50,canaan avalonminer 1166 pro,0.0238235294,-1.0,2023
2023-03-12 03:11:25,canaan avalonminer 1166 pro,0.0238235294,-1.0,2023
2023-03-16 06:11:20,antminer s9,0.010182,-1.0,2023
2023-04-10 09:33:49,avalon741,0.00635,-1.0,2023
2023-04-30 13:21:49,aisen a1 pro,0.0104545455,-1.0,2023
2023-05-23 11:02:41,avalon721,0.006,-1.0,2023
2023-05-23 11:02:41,avalon741,0.00635,-1.0,2023
2023-05-23 11:02:41,allwinner a10,5.68e-07,-1.0,2023
2023-09-21 00:29:48,bitmain antminer s19,0.0292307692,-1.0,2023
