date,row_index,hardware_name,TH/J,max_efficiency,year
2021-03-18,3850,Antminer S17,0.0253164556962025,0.0339,2021
2021-03-20,3857,Antminer S9j,0.0107407407407407,0.0339,2021
2021-03-20,3859,Antminer S9,0.010204081632653,0.0339,2021
2021-03-20,3863,Antminer T17,0.0181818181818181,0.0339,2021
2021-03-24,3879,Antminer T17,0.0181818181818181,0.0339,2021
2021-03-27,3880,Whatsminer m21s,0.0166666666666666,0.0339,2021
2021-03-27,3883,Dragonmint T1,0.0108108108108108,0.0339,2021
2021-03-27,3886,Antminer S9K,0.0103053435114503,0.0339,2021
2021-03-27,3888,S9k,0.0103053435114503,0.0339,2021
2021-03-30,3889,Bitmain's Antminer S5 Units,0.001957627118644,0.0339,2021
2021-04-03,3897,Antminer T17,0.0181818181818181,0.0339,2021
2021-04-03,3899,WhatsMiner M31S+ 80T,0.0238095238095238,0.0339,2021
2021-04-03,3900,Whatsminer m3,0.006,0.0339,2021
2021-04-06,3907,S3,0.0013060109289617,0.0339,2021
2021-04-07,3909,Antminer S9,0.010204081632653,0.0339,2021
2021-04-07,3912,Antminer S17 Pro 59 TH/s,0.0253104106972301,0.0339,2021
2021-04-07,3913,Antminer S9i,0.01015625,0.0339,2021
2021-04-07,3920,Antminer S9,0.010204081632653,0.0339,2021
2021-04-08,3922,Antminer S17 Pro,0.0253104106972301,0.0339,2021
2021-04-08,3925,Antminer T17+,0.02,0.0339,2021
2021-04-08,3926,Antminer S17e,0.0222222222222222,0.0339,2021
2021-04-09,3928,Antminer S9,0.010204081632653,0.0339,2021
2021-04-09,3930,Antminer S9,0.010204081632653,0.0339,2021
2021-04-10,3931,asic S9,0.010204081632653,0.0339,2021
2021-04-11,3933,Antminer S9,0.010204081632653,0.0339,2021
2021-04-11,3934,Antminer s9,0.010204081632653,0.0339,2021
2021-04-12,3938,Antminer T17+,0.02,0.0339,2021
2021-04-14,3941,Antminer T9+,0.0073324022346368,0.0339,2021
2021-04-16,3944,Antminer T9+,0.0073324022346368,0.0339,2021
2021-04-18,3950,Antminer r4,0.0102958579881656,0.0339,2021
2021-04-18,3951,Antminer T17,0.0181818181818181,0.0339,2021
2021-04-18,3960,Antminer S9,0.010204081632653,0.0339,2021
2021-04-18,3962,Antminer S9,0.010204081632653,0.0339,2021
2021-04-18,3965,Antminer T17 42 TH/s miner,0.0181818181818181,0.0339,2021
2021-04-18,3973,Antminer T17,0.0181818181818181,0.0339,2021
2021-04-19,3975,Antminer S9,0.010204081632653,0.0339,2021
2021-04-19,3978,Antminer S9,0.010204081632653,0.0339,2021
2021-04-20,3983,Antminer S19,0.0292307692307692,0.0339,2021
2021-04-20,3984,Antminer S17,0.0253164556962025,0.0339,2021
2021-04-22,3990,Antminer S17,0.0253164556962025,0.0339,2021
2021-04-22,3991,Antminer S17,0.0253164556962025,0.0339,2021
2021-04-22,3992,Antminer S11,0.0133986928104575,0.0339,2021
2021-04-22,3994,Antminer S11,0.0133986928104575,0.0339,2021
2021-04-22,3995,Antminer S9,0.010204081632653,0.0339,2021
2021-04-23,3997,Dragonmint T1,0.0108108108108108,0.0339,2021
2021-04-23,3998,Bitmain T9,0.0079314720812182,0.0339,2021
2021-04-24,4001,Antminer S9,0.010204081632653,0.0339,2021
2021-04-24,4007,Bitmain S9i,0.01015625,0.0339,2021
2021-04-25,4012,Antminer S9,0.010204081632653,0.0339,2021
2021-04-28,4027,Antminer S17,0.0253164556962025,0.0339,2021
2021-04-29,4034,AvalonMiner 1166 Pro,0.0238235294117647,0.0339,2021
2021-04-30,4044,Avalon Miner 921,0.0117647058823529,0.0339,2021
2021-05-01,4047,Antminer S19 Pro,0.0338461538461538,0.0339,2021
2021-05-01,4048,Antminer S9,0.010204081632653,0.0339,2021
2021-05-02,4053,S19 pro,0.0338461538461538,0.0339,2021
2021-05-02,4055,Antminer S9,0.010204081632653,0.0339,2021
2021-05-03,4059,miner S9-13.5T,0.010204081632653,0.0339,2021
2021-05-04,4062,A1 Pro 23TH,0.0104545454545454,0.0339,2021
2021-05-06,4074,S17+,0.025,0.0339,2021
2021-05-06,4084,Canaan Avalonminer 1166 Pro,0.0238235294117647,0.0339,2021
2021-05-06,4085,s17pro,0.0253164556962025,0.0339,2021
2021-05-07,4086,V9 machine,0.0038948393378773,0.0339,2021
2021-05-08,4090,841,0.0105426356589147,0.0339,2021
2021-05-08,4092,Avalon 921,0.0117647058823529,0.0339,2021
2021-05-10,4094,S9,0.010204081632653,0.0339,2021
2021-05-11,4097,Antminer T17e,0.0181818181818181,0.0339,2021
2021-05-12,4099,Antminer T17,0.0181818181818181,0.0339,2021
2021-05-12,4101,Bitmain S19 Pro,0.0338461538461538,0.0339,2021
2021-05-12,4102,S9,0.010204081632653,0.0339,2021
2021-05-13,4106,S9k,0.0103053435114503,0.0339,2021
2021-05-16,4110,Antminer T17,0.0181818181818181,0.0339,2021
2021-05-18,4111,S17+,0.025,0.0339,2021
2021-05-21,4115,Bitmain Antminer S9k,0.0103053435114503,0.0339,2021
2021-05-22,4118,Bitmain S19j pros,0.0276923076923076,0.0339,2021
2021-05-24,4124,821/841,0.0095833333333333,0.0339,2021
2021-05-28,4134,Antminer T17,0.0181818181818181,0.0339,2021
2021-05-28,4135,Antminer T9+,0.0073324022346368,0.0339,2021
2021-05-30,4136,t17e,0.0181818181818181,0.0339,2021
2021-05-30,4137,E9.3,0.009090909090909,0.0339,2021
2021-05-31,4140,Dragonmint T1,0.0108108108108108,0.0339,2021
2021-05-31,4145,S9,0.010204081632653,0.0339,2021
2021-05-31,4148,Whatsminer M10,0.0153846153846153,0.0339,2021
2021-06-06,4154,M3,0.006,0.0339,2021
2021-06-07,4156,s17pro,0.0253164556962025,0.0339,2021
2021-06-07,4157,Ebit e9i,0.0095070422535211,0.0339,2021
2021-06-07,4158,Ebit e9i,0.0095070422535211,0.0339,2021
2021-06-09,4163,Antminer S17+,0.025,0.0339,2021
2021-06-11,4167,t17e,0.0181818181818181,0.0339,2021
2021-06-11,4169,S9 ASIC,0.010204081632653,0.0339,2021
2021-06-12,4174,Antminer S9,0.010204081632653,0.0339,2021
2021-06-16,4191,S9,0.010204081632653,0.0339,2021
2021-06-17,4192,asics antminer s11,0.0133986928104575,0.0339,2021
2021-06-19,4197,T17,0.0181818181818181,0.0339,2021
2021-06-20,4200,Avalon 921,0.0117647058823529,0.0339,2021
2021-06-21,4202,Canaan 1066 50t,0.0153846153846153,0.0339,2021
2021-06-23,4210,Whatsminer M21,0.0166666666666666,0.0339,2021
2021-06-23,4212,M10,0.0153846153846153,0.0339,2021
2021-06-25,4213,A841,0.0105426356589147,0.0339,2021
2021-06-25,4216,R4,0.0102958579881656,0.0339,2021
2021-06-25,4218,M10,0.0153846153846153,0.0339,2021
2021-06-25,4221,Antminer S17+,0.025,0.0339,2021
2021-06-29,4224,A841,0.0105426356589147,0.0339,2021
2021-06-29,4225,A1047,0.0155462184873949,0.0339,2021
2021-07-01,4230,Antminer S9j,0.0107407407407407,0.0339,2021
2021-07-01,4235,T17e,0.0181818181818181,0.0339,2021
2021-07-03,4244,S9,0.010204081632653,0.0339,2021
2021-07-05,4250,T9+,0.0073324022346368,0.0339,2021
2021-07-06,4260,S9,0.010204081632653,0.0339,2021
2021-07-06,4262,S19,0.0292307692307692,0.0339,2021
2021-07-06,4265,R4,0.0102958579881656,0.0339,2021
2021-07-09,4270,S9 13.5Th,0.010204081632653,0.0339,2021
2021-07-10,4274,s19pro,0.0338461538461538,0.0339,2021
2021-07-10,4275,S3,0.0013060109289617,0.0339,2021
2021-07-11,4276,antminer S9 SE,0.0125,0.0339,2021
2021-07-11,4279,Antminer S9j,0.0107407407407407,0.0339,2021
2021-07-11,4280,T19,0.0266666666666666,0.0339,2021
2021-07-13,4288,Canaan AvalonMiner 741,0.0063478260869565,0.0339,2021
2021-07-14,4291,MicroBT Whatsminer M20S,0.0202380952380952,0.0339,2021
2021-07-14,4292,Whatsminer M21s 54TH,0.0166666666666666,0.0339,2021
2021-07-14,4296,MicroBT Whatsminer M20S,0.0202380952380952,0.0339,2021
2021-07-14,4300,Bitmain Antminer S19 Pro,0.0338461538461538,0.0339,2021
2021-07-14,4301,Bitmain Antminer T19,0.0266666666666666,0.0339,2021
2021-07-16,4305,Canaan AvalonMiner 921,0.0117647058823529,0.0339,2021
2021-07-16,4306,Canaan AvalonMiner 921,0.0117647058823529,0.0339,2021
2021-07-17,4309,Canaan AvalonMiner 1066,0.0153846153846153,0.0339,2021
2021-07-20,4313,Canaan AvalonMiner 841,0.0105426356589147,0.0339,2021
2021-07-20,4314,Bitmain Antminer R4,0.0102958579881656,0.0339,2021
2021-07-20,4315,Bitmain Antminer S3,0.001957627118644,0.0339,2021
2021-07-23,4324,Bitmain Antminer S17,0.0222222222222222,0.0339,2021
2021-07-23,4325,Bitmain Antminer S9i,0.01015625,0.0339,2021
2021-07-25,4330,Bitmain Antminer S9,0.010204081632653,0.0339,2021
2021-07-27,4334,Bitmain Antminer S9 SE,0.0125,0.0339,2021
2021-07-27,4335,Bitmain Antminer S17 Pro,0.0253164556962025,0.0339,2021
2021-07-27,4338,Bitmain Antminer S19 Pro,0.0338461538461538,0.0339,2021
2021-07-27,4340,Bitmain Antminer S9,0.010204081632653,0.0339,2021
2021-07-27,4341,Bitmain Antminer S19 Pro,0.0338461538461538,0.0339,2021
2021-07-27,4342,Canaan AvalonMiner 841,0.0105426356589147,0.0339,2021
2021-07-28,4346,Bitmain Antminer S19,0.0292307692307692,0.0339,2021
2021-07-31,4351,Bitmain Antminer S17+,0.025,0.0339,2021
2021-08-03,4364,Bitmain Antminer S17 Pro,0.0253164556962025,0.0339,2021
2021-08-03,4365,Bitmain Antminer T17,0.0181818181818181,0.0339,2021
2021-08-05,4373,Bitmain Antminer T17,0.0181818181818181,0.0339,2021
2021-08-06,4377,Bitmain Antminer S19 Pro,0.0338461538461538,0.0339,2021
2021-08-09,4378,Canaan AvalonMiner 1246,0.0263157894736842,0.0339,2021
2021-08-09,4380,Bitmain Antminer S17 Pro,0.0253164556962025,0.0339,2021
2021-08-09,4381,Bitmain Antminer S19 Pro,0.0338461538461538,0.0339,2021
2021-08-09,4382,Canaan AvalonMiner 1166 Pro,0.0238235294117647,0.0339,2021
2021-08-09,4383,Bitmain Antminer S17 Pro,0.0253164556962025,0.0339,2021
2021-08-09,4387,Bitmain Antminer S17+,0.025,0.0339,2021
2021-08-10,4390,Bitmain Antminer T17,0.0181818181818181,0.0339,2021
2021-08-11,4397,Canaan Avalon 1166 pro,0.0238235294117647,0.0339,2021
2021-08-12,4403,s9,0.010204081632653,0.0339,2021
2021-08-13,4408,Avalon 1166,0.0238235294117647,0.0339,2021
2021-08-13,4409,Whatsminer M10,0.0153846153846153,0.0339,2021
2021-08-14,4417,Antminer T9+,0.0073324022346368,0.0339,2021
2021-08-14,4421,T17e,0.0181818181818181,0.0339,2021
2021-08-15,4425,Antminer s9,0.010204081632653,0.0339,2021
2021-08-15,4426,t17e,0.0181818181818181,0.0339,2021
2021-08-17,4434,T17e,0.0181818181818181,0.0339,2021
2021-08-17,4438,Ebit E12,0.0176,0.0339,2021
2021-08-17,4443,Antminer S9,0.010204081632653,0.0339,2021
2021-08-20,4447,Antminer S9,0.010204081632653,0.0339,2021
2021-08-21,4456,Antminer S19 Pro,0.0338461538461538,0.0339,2021
2021-08-21,4457,S19 pro,0.0338461538461538,0.0339,2021
2021-08-22,4458,S19pro,0.0338461538461538,0.0339,2021
2021-08-22,4459,S9,0.010204081632653,0.0339,2021
2021-08-22,4460,S9i,0.01015625,0.0339,2021
2021-08-22,4461,S9j,0.0107407407407407,0.0339,2021
2021-08-22,4470,S9,0.010204081632653,0.0339,2021
2021-08-23,4480,Antminer S19,0.0292307692307692,0.0339,2021
2021-08-23,4483,Whatsminer M21s,0.0166666666666666,0.0339,2021
2021-08-25,4488,T17,0.0181818181818181,0.0339,2021
2021-08-26,4492,S19 Pro,0.0338461538461538,0.0339,2021
2021-08-27,4493,T17,0.0181818181818181,0.0339,2021
2021-08-30,4500,M31s,0.0236024844720496,0.0339,2021
2021-08-30,4501,MicroBT Whatsminer M32,0.0185185185185185,0.0339,2021
2021-08-30,4505,Bitmain Antminer R4,0.0102958579881656,0.0339,2021
2021-08-30,4507,Canaan AvalonMiner 841,0.0105426356589147,0.0339,2021
2021-08-30,4508,AvalonMiner 841,0.0105426356589147,0.0339,2021
2021-08-30,4510,Bitmain Antminer S9,0.010204081632653,0.0339,2021
2021-08-31,4516,Bitmain Antminer S17,0.0222222222222222,0.0339,2021
2021-08-31,4518,T17e bitmain firmware,0.0181818181818181,0.0339,2021
2021-08-31,4520,Antminer T17e,0.0181818181818181,0.0339,2021
2021-09-01,4523,antminers T17+,0.02,0.0339,2021
2021-09-01,4524,AntMiner S19j Pro,0.0338983050847457,0.0339,2021
2021-09-03,4525,Bitmain Antminer S17 Pro,0.0253164556962025,0.0339,2021
2021-09-04,4531,Bitmain Antminer S9,0.010204081632653,0.0339,2021
2021-09-07,4533,AvalonMiner 1166 Pro,0.0238235294117647,0.0339,2021
2021-09-07,4534,Bitmain Antminer S19,0.0292307692307692,0.0339,2021
2021-09-09,4541,Innosilicon T2 Turbo 26T,0.0123809523809523,0.0339,2021
2021-09-13,4554,Bitmain Antminer T17,0.0181818181818181,0.0339,2021
2021-09-14,4561,Bitmain Antminer T17,0.0181818181818181,0.0339,2021
2021-09-14,4566,Bitmain Antminer S17+,0.025,0.0339,2021
2021-09-14,4567,Bitmain Antminer S17+,0.025,0.0339,2021
2021-09-15,4569,MicroBT Whatsminer M21,0.0166666666666666,0.0339,2021
2021-09-15,4572,Bitmain Antminer S17 Pro,0.0253164556962025,0.0339,2021
2021-09-15,4573,Bitmain Antminer S9,0.010204081632653,0.0339,2021
2021-09-15,4574,Bitmain Antminer S9,0.010204081632653,0.0339,2021
2021-09-15,4576,Bitmain Antminer S9,0.010204081632653,0.0339,2021
2021-09-16,4580,Bitmain Antminer T17,0.0181818181818181,0.0339,2021
2021-09-16,4581,Bitmain Antminer S9,0.010204081632653,0.0339,2021
2021-09-17,4583,Bitmain Antminer S19 Pro,0.0338461538461538,0.0339,2021
2021-09-17,4584,Bitmain Antminer T19,0.0266666666666666,0.0339,2021
2021-09-17,4585,Bitmain Antminer T17,0.0181818181818181,0.0339,2021
2021-09-17,4586,Bitmain Antminer S19 Pro,0.0338461538461538,0.0339,2021
2021-09-17,4587,Bitmain Antminer S17,0.0222222222222222,0.0339,2021
2021-09-20,4603,Bitmain Antminer S17+,0.025,0.0339,2021
2021-09-20,4607,Avalon 1246,0.0263157894736842,0.0339,2021
2021-09-20,4611,S9,0.010204081632653,0.0339,2021
2021-09-20,4615,Avalon 1246,0.0263157894736842,0.0339,2021
2021-09-20,4619,S17+,0.025,0.0339,2021
2021-09-21,4630,Antminer S17E,0.0222222222222222,0.0339,2021
2021-09-23,4632,T3+,0.0185714285714285,0.0339,2021
2021-09-23,4634,avalon 841,0.0105426356589147,0.0339,2021
2021-09-24,4635,S19,0.0292307692307692,0.0339,2021
2021-09-24,4638,S17 pro,0.0253164556962025,0.0339,2021
2021-09-24,4641,Avalon 1047,0.0155462184873949,0.0339,2021
2021-09-26,4643,S19,0.0292307692307692,0.0339,2021
2021-09-26,4648,s17+,0.025,0.0339,2021
2021-09-27,4656,Canaan 1166 pro,0.0238235294117647,0.0339,2021
2021-09-28,4657,s19,0.0292307692307692,0.0339,2021
2021-09-28,4658,Antminer S19,0.0292307692307692,0.0339,2021
2021-09-28,4663,S17+,0.025,0.0339,2021
2021-09-29,4664,S17+,0.025,0.0339,2021
2021-09-30,4670,S17,0.0222222222222222,0.0339,2021
2021-09-30,4671,Antminer S17E,0.0222222222222222,0.0339,2021
2021-10-01,4672,Antminer S9K,0.0103053435114503,0.0339,2021
2021-10-02,4676,S17,0.0222222222222222,0.0339,2021
2021-10-02,4677,DragonMint T1,0.0108108108108108,0.0339,2021
2021-10-02,4678,S9,0.010204081632653,0.0339,2021
2021-10-02,4680,T17+,0.02,0.0339,2021
2021-10-03,4681,S9,0.010204081632653,0.0339,2021
2021-10-03,4686,S17,0.0222222222222222,0.0339,2021
2021-10-03,4687,S9,0.010204081632653,0.0339,2021
2021-10-03,4688,S9K,0.0103053435114503,0.0339,2021
2021-10-05,4693,Avalon 1246,0.0263157894736842,0.0339,2021
2021-10-06,4694,S9,0.010204081632653,0.0339,2021
2021-10-06,4697,Avalon 1246,0.0263157894736842,0.0339,2021
2021-10-07,4699,S9,0.010204081632653,0.0339,2021
2021-10-08,4709,Antminer S19,0.0292307692307692,0.0339,2021
2021-10-08,4714,Bitmain Antminer T17+,0.02,0.0339,2021
2021-10-08,4715,Aisen A1 Pro,0.0104545454545454,0.0339,2021
2021-10-11,4719,Bitmain Antminer T9+,0.0073324022346368,0.0339,2021
2021-10-11,4720,Bitmain Antminer T9,0.0079314720812182,0.0339,2021
2021-10-11,4721,Bitmain Antminer S9,0.010204081632653,0.0339,2021
2021-10-16,4732,Bitmain Antminer S17 Pro,0.0253164556962025,0.0339,2021
2021-10-16,4736,Bitmain Antminer S9,0.010204081632653,0.0339,2021
2021-10-17,4747,Bitmain Antminer S19 Pro,0.0338461538461538,0.0339,2021
2021-10-17,4752,Bitmain Antminer S19 Pro,0.0338461538461538,0.0339,2021
2021-10-17,4753,Bitmain Antminer S17+,0.025,0.0339,2021
2021-10-18,4756,Bitmain Antminer S17+,0.025,0.0339,2021
2021-10-18,4757,Bitmain Antminer S17+,0.025,0.0339,2021
2021-10-20,4761,Canaan AvalonMiner 1246,0.0263157894736842,0.0339,2021
2021-10-21,4766,Bitmain Antminer S19 Pro,0.0338461538461538,0.0339,2021
2021-10-21,4767,Bitmain Antminer T19,0.0263157894736842,0.0339,2021
2021-10-21,4768,MicroBT Whatsminer M20S,0.0202380952380952,0.0339,2021
2021-10-21,4769,Bitmain Antminer S19 Pro,0.0338461538461538,0.0339,2021
2021-10-22,4772,MicroBT Whatsminer M20S,0.0202380952380952,0.0339,2021
2021-10-22,4773,Bitmain Antminer S9,0.010204081632653,0.0339,2021
2021-10-22,4775,Canaan AvalonMiner 1246,0.0263157894736842,0.0339,2021
2021-10-25,4784,Canaan AvalonMiner 921,0.0117647058823529,0.0339,2021
2021-10-26,4788,Bitmain Antminer S9,0.010204081632653,0.0339,2021
2021-10-28,4791,Canaan AvalonMiner 1246,0.0263157894736842,0.0339,2021
2021-10-28,4793,Canaan AvalonMiner 1246,0.0263157894736842,0.0339,2021
2021-10-28,4794,Canaan AvalonMiner 1246,0.0263157894736842,0.0339,2021
2021-10-28,4795,Canaan AvalonMiner 1166 Pro,0.0238235294117647,0.0339,2021
2021-10-30,4804,Bitmain Antminer S19 Pro,0.0338461538461538,0.0339,2021
2021-10-30,4806,Ebang Ebit E10,0.0109090909090909,0.0339,2021
2021-10-31,4809,Bitmain Antminer S19 Pro,0.0338461538461538,0.0339,2021
2021-10-31,4815,Bitmain Antminer T9+,0.0073324022346368,0.0339,2021
2021-11-02,4820,Bitmain Antminer S17,0.0222222222222222,0.0339,2021
2021-11-02,4821,Antminer S9,0.010204081632653,0.0339,2021
2021-11-02,4822,Antminer S17,0.0253164556962025,0.0339,2021
2021-11-02,4826,Antminer S19j Pro 100T,0.0338983050847457,0.0339,2021
2021-11-03,4829,S19's,0.0292307692307692,0.0339,2021
2021-11-03,4831,S9s,0.010204081632653,0.0339,2021
2021-11-05,4832,S19,0.0292307692307692,0.0339,2021
2021-11-05,4833,Avalon 1126,0.0198830409356725,0.0339,2021
2021-11-05,4834,Antminer T17,0.0181818181818181,0.0339,2021
2021-11-05,4835,Avalon A1066,0.0153846153846153,0.0339,2021
2021-11-06,4839,Antminer S17 Pro,0.0253164556962025,0.0339,2021
2021-11-06,4840,Antminer S9,0.010204081632653,0.0339,2021
2021-11-06,4841,Antminer S5,0.001957627118644,0.0339,2021
2021-11-06,4843,Antminer S9,0.010204081632653,0.0339,2021
2021-11-08,4846,Antminer S9,0.010204081632653,0.0339,2021
2021-11-09,4851,Canaan Avalon 1246,0.0263157894736842,0.0339,2021
2021-11-10,4860,Antminer S9,0.010204081632653,0.0339,2021
2021-11-11,4861,Avalon 921,0.0117647058823529,0.0339,2021
2021-11-12,4871,Avalon 841,0.0105426356589147,0.0339,2021
2021-11-12,4872,Antminer S17,0.0253164556962025,0.0339,2021
2021-11-12,4873,Antminer S19,0.0292307692307692,0.0339,2021
2021-11-13,4878,Antminer S9J,0.0107407407407407,0.0339,2021
2021-11-13,4880,Avalon841,0.0105426356589147,0.0339,2021
2021-11-14,4881,S19J PRO,0.0338983050847457,0.0339,2021
2021-11-15,4884,S9i,0.01015625,0.0339,2021
2021-11-15,4891,Antminer S9,0.010204081632653,0.0339,2021
2021-11-17,4899,S19 Pro,0.0338461538461538,0.0339,2021
2021-11-17,4900,S17,0.0253164556962025,0.0339,2021
2021-11-18,4905,Avalon A1166 pro 81T,0.0238235294117647,0.0339,2021
2021-11-19,4912,innosilicon t3+,0.0185714285714285,0.0339,2021
2021-11-20,4913,m20s,0.0202380952380952,0.0339,2021
2021-11-20,4916,Avalon 1246,0.0263157894736842,0.0339,2021
2021-11-20,4920,Antminer S9,0.010204081632653,0.0339,2021
2021-11-21,4925,Antminer S9,0.010204081632653,0.0339,2021
2021-11-22,4929,Antminer S19j Pro,0.0338983050847457,0.0339,2021
2021-11-23,4930,Avalon 921,0.0117647058823529,0.0339,2021
2021-11-24,4934,M32s,0.0192307692307692,0.0339,2021
2021-11-25,4946,AntMiner S9j 14TH,0.0107407407407407,0.0339,2021
2021-11-25,4948,Avalon 741,0.0063478260869565,0.0339,2021
2021-11-27,4950,Avalon 1246,0.0263157894736842,0.0339,2021
2021-11-28,4954,Avalon 1246,0.0263157894736842,0.0339,2021
2021-11-29,4960,Avalon Miner 1166Pro-78TH,0.0238235294117647,0.0339,2021
2021-11-29,4964,Bitmain S9i,0.01015625,0.0339,2021
2021-12-01,4966,Avalon 1047,0.0155462184873949,0.0339,2021
2021-12-02,4969,Antminer T19,0.0266666666666666,0.0339,2021
2021-12-06,4980,avalon miner 841,0.0105426356589147,0.0339,2021
2021-12-07,4986,avalon 1246,0.0263157894736842,0.0339,2021
2021-12-08,4989,S17,0.0222222222222222,0.0339,2021
2021-12-08,4990,Avalon A921,0.0117647058823529,0.0339,2021
2021-12-09,4993,S17+,0.025,0.0339,2021
2021-12-09,4994,T17+,0.02,0.0339,2021
2021-12-10,5000,Antminer S19j Pro,0.0338983050847457,0.0339,2021
2021-12-11,5001,ANTMINER T9+,0.0073324022346368,0.0339,2021
2021-12-11,5002,S17Pro,0.0253164556962025,0.0339,2021
2021-12-12,5005,Avalon 1246,0.0263157894736842,0.0339,2021
2021-12-14,5016,S9,0.010204081632653,0.0339,2021
2021-12-14,5017,CANAAN AVALON MINER 1166PRO,0.0238235294117647,0.0339,2021
2021-12-14,5019,bitmain S11 miner,0.0133986928104575,0.0339,2021
2021-12-16,5026,Antminer S7,0.0036581593194122,0.0339,2021
2021-12-18,5028,s19 Pro,0.0338461538461538,0.0339,2021
2021-12-18,5029,S19,0.0292307692307692,0.0339,2021
2021-12-18,5030,M30S,0.0263157894736842,0.0339,2021
2021-12-18,5033,M20,0.0202380952380952,0.0339,2021
2021-12-18,5034,M20,0.0202380952380952,0.0339,2021
2021-12-18,5035,M30S,0.0263157894736842,0.0339,2021
2021-12-19,5036,Avalon 1246,0.0263157894736842,0.0339,2021
2021-12-19,5039,s17+,0.025,0.0339,2021
2021-12-19,5040,m20,0.0202380952380952,0.0339,2021
2021-12-19,5041,Antminer S9,0.010204081632653,0.0339,2021
2021-12-19,5045,Antminer S19 Pro,0.0338461538461538,0.0339,2021
2021-12-19,5046,Antminer S9i,0.01015625,0.0339,2021
2021-12-20,5051,AvalonMiner 921,0.0117647058823529,0.0339,2021
2021-12-20,5056,AvalonMiner 841,0.0105426356589147,0.0339,2021
2021-12-21,5060,Antminer S17,0.0222222222222222,0.0339,2021
2021-12-21,5061,Antminer S9,0.010204081632653,0.0339,2021
2021-12-21,5062,AvalonMiner 841,0.0105426356589147,0.0339,2021
2021-12-21,5063,Antminer S9,0.010204081632653,0.0339,2021
2021-12-22,5069,DragonMint T1,0.0108108108108108,0.0339,2021
2021-12-23,5073,Antminer S19 Pro,0.0338461538461538,0.0339,2021
2021-12-23,5074,Antminer S17 Pro,0.0253164556962025,0.0339,2021
2021-12-23,5076,Bitfury B8,0.00765625,0.0339,2021
2021-12-24,5077,Antminer T17,0.0181818181818181,0.0339,2021
2021-12-25,5079,Antminer S9,0.010204081632653,0.0339,2021
2021-12-25,5081,Antminer S19j,0.0276923076923076,0.0339,2021
2021-12-25,5082,Antminer S19,0.0292307692307692,0.0339,2021
2021-12-25,5083,Antminer S19j Pro,0.0338983050847457,0.0339,2021
2021-12-26,5084,Antminer S17,0.0222222222222222,0.0339,2021
2021-12-27,5091,Whatsminer M20S,0.0202380952380952,0.0339,2021
2021-12-29,5093,Antminer S9j,0.0107407407407407,0.0339,2021
2021-12-30,5104,Antminer S9,0.010204081632653,0.0339,2021
2021-12-30,5105,Antminer S19,0.0292307692307692,0.0339,2021
2021-12-31,5116,AvalonMiner 1166 Pro,0.0238235294117647,0.0339,2021
2021-12-31,5120,Whatsminer M20S,0.0202380952380952,0.0339,2021
2022-01-01,5121,AvalonMiner 1246,0.0263157894736842,0.0339,2022
2022-01-01,5122,AvalonMiner 1246,0.0263157894736842,0.0339,2022
2022-01-03,5127,Antminer S19,0.0292307692307692,0.0339,2022
2022-01-04,5135,Antminer S19j Pro,0.0338983050847457,0.0339,2022
2022-01-04,5136,Antminer S19j Pro,0.0338983050847457,0.0339,2022
2022-01-04,5137,Antminer S19j Pro,0.0338983050847457,0.0339,2022
2022-01-04,5138,Antminer S19j,0.0276923076923076,0.0339,2022
2022-01-06,5153,Canaan AvalonMiner 1166 Pro,0.0238235294117647,0.0339,2022
2022-01-07,5156,Bitmain Antminer S17,0.0253164556962025,0.0339,2022
2022-01-07,5157,Bitmain Antminer S19,0.0292307692307692,0.0339,2022
2022-01-08,5159,Bitmain Antminer T17,0.0181818181818181,0.0339,2022
2022-01-08,5160,Bitmain Antminer S17e,0.0222222222222222,0.0339,2022
2022-01-08,5161,Bitmain Antminer T17+,0.02,0.0339,2022
2022-01-08,5162,Bitmain Antminer S19,0.0292307692307692,0.0339,2022
2022-01-08,5163,Bitmain Antminer S17+,0.025,0.0339,2022
2022-01-09,5164,Halong Mining DragonMint T1,0.0108108108108108,0.0339,2022
2022-01-10,5169,Canaan AvalonMiner 1246,0.0263157894736842,0.0339,2022
2022-01-10,5172,Bitmain Antminer S9i,0.01015625,0.0339,2022
2022-01-12,5173,Aisen A1 Pro,0.0104545454545454,0.0339,2022
2022-01-12,5174,Canaan AvalonMiner 1166 Pro,0.0238235294117647,0.0339,2022
2022-01-13,5176,Canaan AvalonMiner 1166 Pro,0.0238235294117647,0.0339,2022
2022-01-13,5177,Bitmain Antminer S19,0.0292307692307692,0.0339,2022
2022-01-13,5180,Bitmain Antminer S17,0.0253164556962025,0.0339,2022
2022-01-15,5188,Bitmain Antminer S17+,0.025,0.0339,2022
2022-01-16,5195,Innosilicon T2 Turbo,0.0121212121212121,0.0339,2022
2022-01-16,5197,Innosilicon T2 Turbo,0.0121212121212121,0.0339,2022
2022-01-16,5214,Bitmain Antminer S9,0.010204081632653,0.0339,2022
2022-01-17,5216,Bitmain Antminer S9,0.010204081632653,0.0339,2022
2022-01-17,5217,Bitmain Antminer S9,0.010204081632653,0.0339,2022
2022-01-17,5219,Bitmain Antminer S9,0.010204081632653,0.0339,2022
2022-01-18,5222,Bitmain Antminer S17,0.0253164556962025,0.0339,2022
